epoch_millis,thread_label,page
1783518834761,bot-browsing-39,PRODUCTS
1783518834916,bot-browsing-47,CONTACT
1783518836781,bot-browsing-40,PRODUCT_DETAIL
1783518839271,bot-browsing-52,HOME
1783518840761,bot-browsing-49,HOME
1783518842825,bot-browsing-22,PRODUCT_DETAIL
1783518843209,bot-browsing-32,PRODUCTS
1783518849031,bot-form_filling-53,PRODUCTS
1783518851075,bot-form_filling-53,HOME
1783518851798,bot-browsing-22,PRODUCTS
1783518852297,bot-form_filling-53,PRODUCTS
1783518852344,bot-form_filling-53,HOME
1783518852557,bot-form_filling-53,ABOUT
1783518852581,bot-form_filling-53,PRODUCTS
1783518853980,bot-browsing-52,PRODUCTS
1783518856008,bot-browsing-51,CONTACT
1783518856278,bot-browsing-42,PRODUCTS
1783518857152,bot-browsing-38,CONTACT
1783518859590,bot-browsing-47,PRODUCTS
1783518860935,bot-form_filling-53,CONTACT
1783518861882,bot-browsing-40,HOME
1783518864440,bot-form_filling-53,SUBMIT_CONTACT
1783518864904,bot-browsing-32,HOME
1783518865138,bot-browsing-52,PRODUCT_DETAIL
1783518867338,bot-browsing-38,HOME
1783518871901,bot-browsing-47,PRODUCT_DETAIL
1783518872311,bot-browsing-42,PRODUCT_DETAIL
1783518872422,bot-browsing-52,PRODUCTS
1783518873164,bot-browsing-54,HOME
1783518878242,bot-browsing-51,PRODUCTS
1783518879613,bot-browsing-54,PRODUCTS
1783518881200,bot-browsing-22,PRODUCT_DETAIL
1783518881308,bot-browsing-40,PRODUCTS
1783518883781,bot-browsing-39,HOME
1783518884948,bot-browsing-52,PRODUCT_DETAIL
1783518886707,bot-browsing-49,PRODUCTS
1783518888409,bot-browsing-51,ABOUT
1783518889142,bot-browsing-32,PRODUCTS
1783518889760,bot-browsing-40,PRODUCT_DETAIL
1783518889849,bot-browsing-22,PRODUCTS
1783518890156,bot-searching-55,HOME
1783518890186,bot-searching-55,PRODUCTS
1783518893794,bot-browsing-39,PRODUCTS
1783518895313,bot-browsing-32,PRODUCT_DETAIL
1783518897183,bot-form_filling-56,PRODUCTS
1783518897522,bot-form_filling-56,CONTACT
1783518900019,bot-browsing-22,PRODUCT_DETAIL
1783518900119,bot-browsing-39,ABOUT
1783518900222,bot-browsing-54,PRODUCT_DETAIL
1783518901853,bot-form_filling-56,SUBMIT_CONTACT
1783518902285,bot-browsing-57,HOME
1783518902308,bot-browsing-47,PRODUCTS
1783518902696,bot-searching-55,PRODUCT_DETAIL_CART
1783518903034,bot-searching-55,HOME
1783518903088,bot-searching-55,CONTACT
1783518907268,bot-browsing-52,HOME
1783518908246,bot-browsing-49,HOME
1783518908401,bot-browsing-47,ABOUT
1783518911881,bot-browsing-39,HOME
1783518914576,bot-browsing-58,HOME
1783518914626,bot-browsing-54,PRODUCTS
1783518915435,bot-browsing-47,PRODUCTS
1783518915786,bot-browsing-49,ABOUT
1783518917863,bot-browsing-40,CONTACT
1783518919654,bot-searching-59,HOME
1783518919701,bot-searching-59,PRODUCTS
1783518920126,bot-searching-59,PRODUCT_DETAIL_NOCART
1783518920806,bot-searching-59,HOME
1783518920813,bot-browsing-58,PRODUCTS
1783518921746,bot-browsing-39,ABOUT
1783518924737,bot-browsing-52,PRODUCTS
1783518924874,bot-browsing-57,PRODUCTS
1783518925469,bot-browsing-22,CONTACT
1783518925874,bot-searching-59,PRODUCTS
1783518929852,bot-browsing-57,PRODUCT_DETAIL
1783518930706,bot-browsing-54,HOME
1783518933365,bot-browsing-58,PRODUCT_DETAIL
1783518938905,bot-browsing-54,ABOUT
1783518939569,bot-browsing-39,HOME
1783518940056,bot-browsing-58,PRODUCTS
1783518941664,bot-browsing-40,HOME
1783518950031,bot-browsing-52,HOME
1783518950313,bot-browsing-60,HOME
1783518950856,bot-browsing-60,PRODUCTS
1783518953796,bot-browsing-47,PRODUCT_DETAIL
1783518953887,bot-browsing-57,PRODUCTS
1783518954093,bot-browsing-49,PRODUCTS
1783518958529,bot-browsing-52,ABOUT
1783518960013,bot-browsing-57,PRODUCT_DETAIL
1783518960979,bot-browsing-39,PRODUCTS
1783518961972,bot-browsing-47,PRODUCTS
1783518964708,bot-browsing-52,HOME
1783518965750,bot-browsing-60,PRODUCT_DETAIL
1783518970843,bot-browsing-58,PRODUCT_DETAIL
1783518973543,bot-browsing-57,HOME
1783518974733,bot-browsing-52,PRODUCTS
1783518979792,bot-browsing-57,PRODUCTS
1783518980785,bot-browsing-52,CONTACT
1783518984026,bot-browsing-54,PRODUCTS
1783518989170,bot-browsing-61,HOME
1783518990855,bot-browsing-52,PRODUCTS
1783518991524,bot-browsing-47,HOME
1783518991596,bot-browsing-62,HOME
1783518993767,bot-browsing-57,PRODUCT_DETAIL
1783519008139,bot-browsing-60,CONTACT
1783519013135,bot-browsing-62,ABOUT
1783519013146,bot-browsing-63,HOME
1783519014456,bot-browsing-57,CONTACT
1783519020725,bot-browsing-58,PRODUCTS
1783519020770,bot-form_filling-64,PRODUCTS
1783519021070,bot-form_filling-64,ABOUT
1783519021103,bot-form_filling-64,PRODUCTS
1783519021356,bot-browsing-60,HOME
1783519021560,bot-browsing-63,PRODUCTS
1783519021582,bot-browsing-65,HOME
1783519022711,bot-browsing-61,ABOUT
1783519024310,bot-browsing-66,HOME
1783519026012,bot-browsing-47,PRODUCTS
1783519027646,bot-browsing-62,PRODUCTS
1783519032660,bot-browsing-58,CONTACT
1783519032797,bot-browsing-60,ABOUT
1783519033156,bot-browsing-57,HOME
1783519034132,bot-browsing-63,PRODUCT_DETAIL
1783519035573,bot-browsing-66,PRODUCTS
1783519035770,bot-form_filling-64,HOME
1783519035902,bot-form_filling-64,PRODUCTS
1783519036048,bot-browsing-47,PRODUCT_DETAIL
1783519037204,bot-browsing-58,HOME
1783519037852,bot-browsing-58,ABOUT
1783519040230,bot-browsing-62,CONTACT
1783519043103,bot-browsing-63,PRODUCTS
1783519044121,bot-browsing-60,CONTACT
1783519044365,bot-browsing-58,HOME
1783519044919,bot-browsing-61,CONTACT
1783519051471,bot-browsing-52,HOME
1783519051934,bot-browsing-61,HOME
1783519052015,bot-browsing-67,HOME
1783519052305,bot-form_filling-64,CONTACT
1783519052539,bot-browsing-65,PRODUCTS
1783519055342,bot-browsing-57,PRODUCTS
1783519056447,bot-form_filling-64,SUBMIT_CONTACT
1783519058974,bot-browsing-60,PRODUCTS
1783519058978,bot-form_filling-64,HOME
1783519061936,bot-browsing-52,CONTACT
1783519062589,bot-browsing-65,PRODUCT_DETAIL
1783519062979,bot-searching-68,HOME
1783519062994,bot-searching-68,CONTACT
1783519063016,bot-searching-68,HOME
1783519063047,bot-searching-68,CONTACT
1783519063152,bot-searching-68,HOME
1783519065585,bot-browsing-69,HOME
1783519066013,bot-browsing-65,PRODUCTS
1783519066907,bot-browsing-65,HOME
1783519071329,bot-browsing-66,PRODUCT_DETAIL
1783519074313,bot-browsing-65,ABOUT
